epoch,train_total,train_loss,train_acc,train_death_prec,train_death_rec,train_death_f1,val_total,val_loss,val_acc,val_death_prec,val_death_rec,val_death_f1,gap,lr,time_s,fsq_train_total,train_recon,fsq_val_total,val_recon,fsq_gap,encoder_grad_rms,transformer_grad_rms,fsq_lr,train_code_usage_pct,train_code_ppl_pct,val_code_usage_pct,val_code_ppl_pct
99,1.631346,1.631346,0.5171,0.8024,0.6383,0.7110,1.552384,1.552384,0.5335,0.6300,0.6561,0.6428,-0.0790,5.5e-04,96.7,4.132580,4.132580,3.976761,3.976761,-0.1558,1.078905e+01,1.078905e+01,,100.00,78.85,100.00,75.31
100,1.717741,1.717741,0.4959,0.8091,0.6349,0.7115,1.523865,1.523865,0.5421,0.5495,0.7439,0.6321,-0.1939,5.4e-04,95.5,4.161268,4.161268,4.443959,4.443959,0.2827,1.097751e+01,1.097751e+01,,100.00,78.66,100.00,73.30
101,1.660095,1.660095,0.5088,0.8109,0.6498,0.7215,1.534932,1.534932,0.5366,0.5758,0.7415,0.6482,-0.1252,5.4e-04,95.6,4.172223,4.172223,4.216758,4.216758,0.0445,1.077163e+01,1.077163e+01,,100.00,79.36,100.00,79.24
102,1.651679,1.651679,0.5087,0.8096,0.6479,0.7198,1.574242,1.574242,0.5274,0.5753,0.7268,0.6422,-0.0774,5.3e-04,95.6,4.047969,4.047969,3.957553,3.957553,-0.0904,1.013817e+01,1.013817e+01,,100.00,79.73,100.00,77.53
103,1.731722,1.731722,0.4906,0.8092,0.6452,0.7180,1.545946,1.545946,0.5299,0.6029,0.7000,0.6479,-0.1858,5.2e-04,95.5,4.047507,4.047507,4.104301,4.104301,0.0568,1.084826e+01,1.084826e+01,,100.00,79.86,100.00,74.29
104,1.657277,1.657277,0.5091,0.8105,0.6354,0.7123,1.436742,1.436742,0.5628,0.6616,0.6390,0.6501,-0.2205,5.1e-04,95.5,4.102625,4.102625,4.034804,4.034804,-0.0678,1.187198e+01,1.187198e+01,,100.00,78.92,100.00,72.57
105,1.562495,1.562495,0.5315,0.8129,0.6586,0.7277,1.448080,1.448080,0.5554,0.6192,0.6146,0.6169,-0.1144,5.1e-04,95.4,4.061407,4.061407,4.104982,4.104982,0.0436,1.137028e+01,1.137028e+01,,100.00,77.03,100.00,71.10
106,1.573941,1.573941,0.5271,0.8118,0.6612,0.7288,1.518928,1.518928,0.5404,0.5589,0.7634,0.6454,-0.0550,5.0e-04,96.0,4.008311,4.008311,3.936356,3.936356,-0.0720,1.183990e+01,1.183990e+01,,100.00,77.10,100.00,76.64
107,1.785843,1.785843,0.4827,0.8081,0.6426,0.7159,1.896740,1.896740,0.4577,0.5818,0.7024,0.6365,0.1109,4.9e-04,95.5,4.181567,4.181567,4.577626,4.577626,0.3961,1.312234e+01,1.312234e+01,,100.00,78.78,100.00,78.30
108,2.018163,2.018163,0.4327,0.8053,0.6420,0.7145,2.066286,2.066286,0.4220,0.5106,0.7049,0.5922,0.0481,4.8e-04,95.6,4.401128,4.401128,4.402849,4.402849,0.0017,1.320253e+01,1.320253e+01,,100.00,80.05,100.00,79.88
109,2.293044,2.293044,0.3800,0.7976,0.6327,0.7056,2.229259,2.229259,0.3897,0.5466,0.7293,0.6249,-0.0638,4.8e-04,95.6,4.842387,4.842387,4.662153,4.662153,-0.1802,1.726071e+01,1.726071e+01,,100.00,83.14,100.00,79.72
110,2.401056,2.401056,0.3580,0.7913,0.6225,0.6968,2.233818,2.233818,0.3904,0.4762,0.7805,0.5915,-0.1672,4.7e-04,95.6,4.874450,4.874450,5.230060,5.230060,0.3556,1.930907e+01,1.930907e+01,,100.00,83.46,100.00,75.81
111,2.406006,2.406006,0.3579,0.7956,0.6233,0.6990,2.224673,2.224673,0.3975,0.6259,0.6244,0.6252,-0.1813,4.6e-04,96.0,5.024899,5.024899,5.200196,5.200196,0.1753,2.304370e+01,2.304370e+01,,100.00,82.64,100.00,79.38
112,2.302374,2.302374,0.3830,0.7946,0.6147,0.6931,2.144556,2.144556,0.4124,0.5990,0.5976,0.5983,-0.1578,4.5e-04,95.5,4.961464,4.961464,4.883328,4.883328,-0.0781,2.045938e+01,2.045938e+01,,100.00,82.36,100.00,79.43
113,2.247975,2.247975,0.3888,0.7938,0.6335,0.7046,2.014592,2.014592,0.4358,0.6752,0.5171,0.5856,-0.2334,4.5e-04,95.6,4.934869,4.934869,5.110330,5.110330,0.1755,1.946797e+01,1.946797e+01,,100.00,82.92,100.00,77.55
114,2.224624,2.224624,0.3927,0.7906,0.6136,0.6909,2.144172,2.144172,0.4065,0.5558,0.7415,0.6353,-0.0805,4.4e-04,95.5,4.840741,4.840741,4.659359,4.659359,-0.1814,2.139228e+01,2.139228e+01,,100.00,81.67,100.00,77.49
115,2.164938,2.164938,0.4049,0.7971,0.6297,0.7036,2.128219,2.128219,0.4108,0.5183,0.7610,0.6166,-0.0367,4.3e-04,95.7,4.797455,4.797455,4.749130,4.749130,-0.0483,1.978290e+01,1.978290e+01,,100.00,81.87,100.00,81.75
116,2.152535,2.152535,0.4065,0.8008,0.6334,0.7073,2.065564,2.065564,0.4173,0.5483,0.7341,0.6277,-0.0870,4.2e-04,96.1,4.816397,4.816397,4.882889,4.882889,0.0665,1.816417e+01,1.816417e+01,,100.00,82.33,100.00,82.22
117,2.183892,2.183892,0.3983,0.8016,0.6254,0.7026,2.191422,2.191422,0.3992,0.5092,0.7463,0.6053,0.0075,4.2e-04,95.6,4.856810,4.856810,4.774014,4.774014,-0.0828,1.656330e+01,1.656330e+01,,100.00,82.57,100.00,80.38
118,2.201979,2.201979,0.3917,0.7962,0.6332,0.7054,1.887945,1.887945,0.4539,0.6100,0.6829,0.6444,-0.3140,4.1e-04,95.6,4.735555,4.735555,4.707250,4.707250,-0.0283,1.510523e+01,1.510523e+01,,100.00,82.42,100.00,81.56
119,2.111328,2.111328,0.4093,0.7937,0.6288,0.7017,2.001884,2.001884,0.4308,0.6147,0.6732,0.6426,-0.1094,4.0e-04,95.5,4.614599,4.614599,4.264802,4.264802,-0.3498,1.736611e+01,1.736611e+01,,100.00,81.90,100.00,80.79
120,2.212593,2.212593,0.3879,0.8065,0.6440,0.7162,1.939944,1.939944,0.4532,0.5566,0.7195,0.6277,-0.2726,3.9e-04,96.0,4.685034,4.685034,5.188041,5.188041,0.5030,1.594000e+01,1.594000e+01,,100.00,82.58,100.00,77.66
121,2.137668,2.137668,0.4057,0.7991,0.6361,0.7083,2.019125,2.019125,0.4231,0.5926,0.7024,0.6429,-0.1185,3.9e-04,96.0,4.667112,4.667112,4.417694,4.417694,-0.2494,1.505157e+01,1.505157e+01,,100.00,81.66,100.00,79.61
122,2.192602,2.192602,0.3918,0.8069,0.6516,0.7210,2.047222,2.047222,0.4213,0.5799,0.7171,0.6412,-0.1454,3.8e-04,95.8,4.580283,4.580283,4.380841,4.380841,-0.1994,1.377402e+01,1.377402e+01,,100.00,82.26,100.00,82.76
123,2.143713,2.143713,0.4039,0.8046,0.6459,0.7166,1.966360,1.966360,0.4376,0.5878,0.7024,0.6400,-0.1774,3.7e-04,96.3,4.507592,4.507592,4.392464,4.392464,-0.1151,1.323370e+01,1.323370e+01,,100.00,82.15,100.00,77.54
124,2.106432,2.106432,0.4115,0.8088,0.6531,0.7227,2.007821,2.007821,0.4318,0.5219,0.7268,0.6075,-0.0986,3.6e-04,95.5,4.455139,4.455139,4.872966,4.872966,0.4178,1.243998e+01,1.243998e+01,,100.00,82.31,100.00,83.46
125,2.267024,2.267024,0.3782,0.8171,0.6474,0.7224,2.145408,2.145408,0.3983,0.5113,0.7707,0.6148,-0.1216,3.6e-04,95.7,4.384285,4.384285,4.762681,4.762681,0.3784,1.134351e+01,1.134351e+01,,100.00,81.67,100.00,77.40
126,2.236984,2.236984,0.3868,0.8050,0.6503,0.7194,2.124884,2.124884,0.4168,0.6334,0.6195,0.6264,-0.1121,3.5e-04,95.6,4.448274,4.448274,6.792968,6.792968,2.3447,1.202534e+01,1.202534e+01,,100.00,82.36,100.00,68.35
127,2.134732,2.134732,0.4125,0.8071,0.6418,0.7151,1.972229,1.972229,0.4429,0.5803,0.7488,0.6539,-0.1625,3.4e-04,95.5,4.416977,4.416977,4.394592,4.394592,-0.0224,1.368069e+01,1.368069e+01,,100.00,81.32,100.00,79.04
128,1.916733,1.916733,0.4544,0.8056,0.6239,0.7032,1.683853,1.683853,0.5002,0.5780,0.7049,0.6352,-0.2329,3.4e-04,95.6,4.454234,4.454234,4.620121,4.620121,0.1659,1.261391e+01,1.261391e+01,,100.00,81.40,100.00,79.26
129,1.767226,1.767226,0.4820,0.8040,0.6529,0.7206,1.550710,1.550710,0.5311,0.6424,0.7098,0.6744,-0.2165,3.3e-04,96.1,4.350177,4.350177,4.253359,4.253359,-0.0968,1.152219e+01,1.152219e+01,,100.00,80.95,100.00,78.25
130,1.718416,1.718416,0.4964,0.8158,0.6651,0.7328,1.567084,1.567084,0.5310,0.6004,0.7439,0.6645,-0.1513,3.2e-04,95.6,4.273043,4.273043,4.285080,4.285080,0.0120,1.164382e+01,1.164382e+01,,100.00,80.21,100.00,77.45
131,1.644591,1.644591,0.5145,0.8141,0.6613,0.7298,1.452065,1.452065,0.5549,0.5888,0.7927,0.6757,-0.1925,3.1e-04,95.6,4.172099,4.172099,4.104307,4.104307,-0.0678,1.156916e+01,1.156916e+01,,100.00,80.80,100.00,76.37
132,1.584421,1.584421,0.5277,0.8157,0.6598,0.7295,1.429225,1.429225,0.5639,0.5632,0.7610,0.6473,-0.1552,3.1e-04,95.6,4.150048,4.150048,4.012421,4.012421,-0.1376,1.186880e+01,1.186880e+01,,100.00,79.45,100.00,76.38
133,1.541160,1.541160,0.5381,0.8207,0.6668,0.7358,1.458055,1.458055,0.5565,0.6070,0.7195,0.6585,-0.0831,3.0e-04,96.1,4.077402,4.077402,4.062899,4.062899,-0.0145,9.409500e+00,9.409500e+00,,100.00,79.26,100.00,76.95
134,1.576486,1.576486,0.5298,0.8199,0.6731,0.7392,1.416128,1.416128,0.5658,0.5441,0.7829,0.6420,-0.1604,2.9e-04,95.6,4.113920,4.113920,4.042119,4.042119,-0.0718,1.189151e+01,1.189151e+01,,100.00,78.93,100.00,74.19
135,1.575368,1.575368,0.5298,0.8172,0.6813,0.7431,1.466480,1.466480,0.5538,0.5170,0.8146,0.6326,-0.1089,2.9e-04,95.7,4.061203,4.061203,4.256796,4.256796,0.1956,1.016682e+01,1.016682e+01,,100.00,79.04,100.00,72.10
136,1.588844,1.588844,0.5258,0.8246,0.6747,0.7422,1.518182,1.518182,0.5443,0.6328,0.7146,0.6712,-0.0707,2.8e-04,95.7,4.028300,4.028300,4.008617,4.008617,-0.0197,9.492792e+00,9.492792e+00,,100.00,79.89,100.00,79.00
137,1.560075,1.560075,0.5338,0.8188,0.6816,0.7439,1.478819,1.478819,0.5484,0.5622,0.7829,0.6544,-0.0813,2.7e-04,95.6,3.994942,3.994942,4.216952,4.216952,0.2220,1.138585e+01,1.138585e+01,,100.00,79.36,100.00,75.01
138,1.621561,1.621561,0.5193,0.8215,0.6876,0.7486,1.415128,1.415128,0.5646,0.5395,0.8171,0.6499,-0.2064,2.7e-04,95.6,4.022123,4.022123,3.889679,3.889679,-0.1324,1.106084e+01,1.106084e+01,,100.00,80.38,100.00,73.67
139,1.514776,1.514776,0.5430,0.8259,0.6812,0.7466,1.401078,1.401078,0.5682,0.5840,0.7463,0.6552,-0.1137,2.6e-04,95.6,4.010908,4.010908,3.981561,3.981561,-0.0293,1.295016e+01,1.295016e+01,,100.00,77.38,100.00,68.77
140,1.506658,1.506658,0.5453,0.8175,0.6846,0.7452,1.441969,1.441969,0.5586,0.6175,0.7049,0.6583,-0.0647,2.6e-04,96.1,3.993374,3.993374,3.789944,3.789944,-0.2034,1.293334e+01,1.293334e+01,,100.00,77.37,100.00,75.53
141,1.549572,1.549572,0.5354,0.8221,0.6709,0.7388,1.413980,1.413980,0.5660,0.5635,0.7683,0.6502,-0.1356,2.5e-04,95.5,4.021227,4.021227,3.911575,3.911575,-0.1097,1.327525e+01,1.327525e+01,,100.00,78.09,100.00,70.38
142,1.558933,1.558933,0.5330,0.8183,0.6792,0.7423,1.370773,1.370773,0.5774,0.5689,0.7854,0.6598,-0.1882,2.4e-04,95.7,4.034454,4.034454,3.982131,3.982131,-0.0523,1.308686e+01,1.308686e+01,,100.00,77.16,100.00,71.95
143,1.446425,1.446425,0.5581,0.8149,0.6893,0.7469,1.319759,1.319759,0.5857,0.5512,0.7610,0.6393,-0.1267,2.4e-04,95.7,3.963989,3.963989,3.751137,3.751137,-0.2129,1.373604e+01,1.373604e+01,,100.00,72.91,100.00,69.55
144,1.466536,1.466536,0.5526,0.8295,0.6804,0.7475,1.354936,1.354936,0.5759,0.5428,0.7732,0.6378,-0.1116,2.3e-04,95.6,3.871866,3.871866,3.791030,3.791030,-0.0808,1.253381e+01,1.253381e+01,,100.00,75.39,100.00,70.79
145,1.475550,1.475550,0.5501,0.8216,0.6936,0.7522,1.373514,1.373514,0.5750,0.5626,0.8000,0.6606,-0.1020,2.2e-04,96.2,3.867412,3.867412,3.817100,3.817100,-0.0503,1.388883e+01,1.388883e+01,,100.00,73.94,100.00,72.19
146,1.469752,1.469752,0.5474,0.8316,0.6933,0.7562,1.336745,1.336745,0.5790,0.6076,0.7366,0.6659,-0.1330,2.2e-04,95.7,3.834174,3.834174,3.632255,3.632255,-0.2019,1.374943e+01,1.374943e+01,,100.00,73.01,100.00,71.26
147,1.495285,1.495285,0.5417,0.8240,0.6907,0.7515,1.381438,1.381438,0.5672,0.5486,0.8122,0.6549,-0.1138,2.1e-04,95.6,3.837117,3.837117,3.651903,3.651903,-0.1852,1.264387e+01,1.264387e+01,,100.00,73.32,100.00,68.92
148,1.508332,1.508332,0.5395,0.8182,0.6875,0.7472,1.396587,1.396587,0.5642,0.6145,0.7463,0.6740,-0.1117,2.1e-04,95.7,3.834422,3.834422,3.702372,3.702372,-0.1321,1.435765e+01,1.435765e+01,,100.00,74.04,100.00,71.92
149,1.537466,1.537466,0.5335,0.8266,0.6876,0.7507,1.397164,1.397164,0.5677,0.6158,0.7585,0.6798,-0.1403,2.0e-04,95.7,3.870287,3.870287,3.772203,3.772203,-0.0981,1.312796e+01,1.312796e+01,,100.00,75.37,100.00,73.69
150,1.487523,1.487523,0.5448,0.8246,0.6927,0.7530,1.366766,1.366766,0.5728,0.5934,0.7512,0.6631,-0.1208,2.0e-04,96.0,3.842091,3.842091,3.771127,3.771127,-0.0710,1.278460e+01,1.278460e+01,,100.00,74.05,100.00,69.78
151,1.497843,1.497843,0.5405,0.8264,0.6887,0.7513,1.422045,1.422045,0.5573,0.5761,0.7756,0.6611,-0.0758,1.9e-04,96.3,3.801834,3.801834,3.711707,3.711707,-0.0901,1.210738e+01,1.210738e+01,,100.00,74.86,100.00,73.94
152,1.508967,1.508967,0.5385,0.8311,0.6993,0.7595,1.361853,1.361853,0.5734,0.6008,0.7707,0.6752,-0.1471,1.9e-04,96.6,3.829882,3.829882,4.184368,4.184368,0.3545,1.281676e+01,1.281676e+01,,100.00,75.34,100.00,70.78
153,1.459423,1.459423,0.5490,0.8280,0.6999,0.7586,1.364787,1.364787,0.5707,0.6019,0.7780,0.6787,-0.0946,1.8e-04,96.1,3.769189,3.769189,3.832118,3.832118,0.0629,1.309957e+01,1.309957e+01,,100.00,73.58,100.00,74.66
154,1.498420,1.498420,0.5411,0.8279,0.7051,0.7616,1.361045,1.361045,0.5706,0.6072,0.7390,0.6667,-0.1374,1.7e-04,96.1,3.760410,3.760410,4.299057,4.299057,0.5386,1.154915e+01,1.154915e+01,,100.00,76.65,100.00,69.87
155,1.528626,1.528626,0.5329,0.8284,0.6998,0.7587,1.417597,1.417597,0.5603,0.5670,0.8049,0.6653,-0.1110,1.7e-04,96.1,3.761272,3.761272,4.034931,4.034931,0.2737,1.118853e+01,1.118853e+01,,100.00,76.09,100.00,73.09
156,1.531932,1.531932,0.5334,0.8339,0.7024,0.7625,1.349030,1.349030,0.5771,0.5651,0.8146,0.6673,-0.1829,1.6e-04,96.5,3.803074,3.803074,3.726768,3.726768,-0.0763,1.146895e+01,1.146895e+01,,100.00,77.26,100.00,73.19
157,1.466449,1.466449,0.5467,0.8281,0.7053,0.7618,1.339722,1.339722,0.5727,0.5588,0.8000,0.6580,-0.1267,1.6e-04,97.0,3.736907,3.736907,4.018731,4.018731,0.2818,1.225880e+01,1.225880e+01,,100.00,73.82,100.00,69.97
158,1.489803,1.489803,0.5396,0.8236,0.7018,0.7578,1.413747,1.413747,0.5614,0.6342,0.7146,0.6720,-0.0761,1.5e-04,96.5,3.737194,3.737194,3.717477,3.717477,-0.0197,1.117741e+01,1.117741e+01,,100.00,74.14,100.00,76.02
159,1.551397,1.551397,0.5273,0.8290,0.7026,0.7606,1.430059,1.430059,0.5536,0.6092,0.7756,0.6824,-0.1213,1.5e-04,96.6,3.734058,3.734058,3.581490,3.581490,-0.1526,1.312203e+01,1.312203e+01,,100.00,78.12,100.00,75.91
160,1.547192,1.547192,0.5289,0.8276,0.6980,0.7573,1.430036,1.430036,0.5558,0.5598,0.7878,0.6545,-0.1172,1.5e-04,96.5,3.727978,3.727978,3.581368,3.581368,-0.1466,1.193445e+01,1.193445e+01,,100.00,78.78,100.00,77.51
161,1.541919,1.541919,0.5299,0.8358,0.7080,0.7666,1.427245,1.427245,0.5564,0.5935,0.7976,0.6805,-0.1147,1.4e-04,96.8,3.732523,3.732523,4.062510,4.062510,0.3300,1.240266e+01,1.240266e+01,,100.00,77.22,100.00,75.63
162,1.521531,1.521531,0.5342,0.8394,0.7073,0.7677,1.396897,1.396897,0.5616,0.5768,0.7878,0.6660,-0.1246,1.4e-04,96.9,3.739264,3.739264,3.843369,3.843369,0.1041,1.225780e+01,1.225780e+01,,100.00,75.47,100.00,72.88
163,1.553003,1.553003,0.5267,0.8318,0.7085,0.7652,1.464833,1.464833,0.5474,0.6474,0.7659,0.7017,-0.0882,1.3e-04,97.3,3.730244,3.730244,3.717644,3.717644,-0.0126,1.205605e+01,1.205605e+01,,100.00,77.39,100.00,77.09
164,1.570137,1.570137,0.5234,0.8320,0.7016,0.7613,1.426676,1.426676,0.5567,0.6000,0.7829,0.6794,-0.1435,1.3e-04,96.2,3.784863,3.784863,3.571660,3.571660,-0.2132,1.127241e+01,1.127241e+01,,100.00,78.34,100.00,75.33
165,1.557965,1.557965,0.5266,0.8270,0.6959,0.7558,1.466625,1.466625,0.5465,0.6062,0.7585,0.6739,-0.0913,1.2e-04,96.5,3.751808,3.751808,3.671117,3.671117,-0.0807,1.346146e+01,1.346146e+01,,100.00,78.93,100.00,76.93
166,1.551497,1.551497,0.5275,0.8252,0.6979,0.7562,1.432627,1.432627,0.5548,0.5833,0.7854,0.6694,-0.1189,1.2e-04,96.5,3.775149,3.775149,3.629956,3.629956,-0.1452,1.234585e+01,1.234585e+01,,100.00,78.82,100.00,77.75
167,1.563199,1.563199,0.5233,0.8351,0.6966,0.7596,1.449608,1.449608,0.5476,0.6088,0.7780,0.6831,-0.1136,1.2e-04,97.1,3.736828,3.736828,4.163132,4.163132,0.4263,1.178263e+01,1.178263e+01,,100.00,78.53,100.00,75.08
168,1.605150,1.605150,0.5146,0.8292,0.7053,0.7622,1.476753,1.476753,0.5450,0.6122,0.8049,0.6955,-0.1284,1.1e-04,96.1,3.764497,3.764497,3.799962,3.799962,0.0355,1.314139e+01,1.314139e+01,,100.00,79.63,100.00,79.19
169,1.579991,1.579991,0.5226,0.8323,0.6984,0.7595,1.440127,1.440127,0.5526,0.5913,0.7976,0.6791,-0.1399,1.1e-04,95.9,3.729616,3.729616,3.585276,3.585276,-0.1443,1.357584e+01,1.357584e+01,,100.00,79.32,100.00,76.14
170,1.584788,1.584788,0.5197,0.8247,0.7017,0.7582,1.470476,1.470476,0.5450,0.5631,0.8268,0.6700,-0.1143,1.0e-04,96.3,3.739756,3.739756,4.538605,4.538605,0.7988,1.304299e+01,1.304299e+01,,100.00,78.93,100.00,77.11
171,1.597494,1.597494,0.5170,0.8275,0.6986,0.7576,1.467006,1.467006,0.5449,0.6427,0.7415,0.6886,-0.1305,1.0e-04,96.6,3.726255,3.726255,3.627800,3.627800,-0.0985,1.150707e+01,1.150707e+01,,100.00,79.46,100.00,76.76
172,1.565142,1.565142,0.5211,0.8246,0.7027,0.7588,1.500981,1.500981,0.5340,0.6216,0.7854,0.6940,-0.0642,9.8e-05,96.5,3.726060,3.726060,3.991961,3.991961,0.2659,1.237757e+01,1.237757e+01,,100.00,77.92,100.00,76.78
173,1.572225,1.572225,0.5188,0.8382,0.7095,0.7685,1.461866,1.461866,0.5426,0.5860,0.8146,0.6816,-0.1104,9.4e-05,96.5,3.723599,3.723599,3.675796,3.675796,-0.0478,1.045936e+01,1.045936e+01,,100.00,75.95,100.00,73.10
174,1.564945,1.564945,0.5170,0.8331,0.7123,0.7680,1.471365,1.471365,0.5388,0.6267,0.7780,0.6942,-0.0936,9.1e-05,97.0,3.724415,3.724415,3.641107,3.641107,-0.0833,1.107315e+01,1.107315e+01,,100.00,75.17,100.00,74.26
175,1.593925,1.593925,0.5116,0.8296,0.6973,0.7577,1.473564,1.473564,0.5389,0.6142,0.7805,0.6874,-0.1204,8.8e-05,97.1,3.718854,3.718854,4.189639,4.189639,0.4708,9.676363e+00,9.676363e+00,,100.00,76.53,100.00,74.44
176,1.636890,1.636890,0.5025,0.8312,0.6985,0.7591,1.534815,1.534815,0.5285,0.5900,0.8073,0.6818,-0.1021,8.5e-05,97.2,3.732632,3.732632,3.973628,3.973628,0.2410,1.059579e+01,1.059579e+01,,100.00,76.74,100.00,74.63
177,1.600549,1.600549,0.5101,0.8287,0.7008,0.7594,1.465679,1.465679,0.5386,0.6015,0.7732,0.6766,-0.1349,8.2e-05,97.1,3.784764,3.784764,4.035245,4.035245,0.2505,1.044464e+01,1.044464e+01,,100.00,73.72,100.00,67.37
178,1.652037,1.652037,0.4979,0.8308,0.7177,0.7701,1.515975,1.515975,0.5276,0.6389,0.7683,0.6977,-0.1361,8.0e-05,96.9,3.770294,3.770294,4.125729,4.125729,0.3554,1.088788e+01,1.088788e+01,,100.00,77.03,100.00,76.37
179,1.582927,1.582927,0.5124,0.8352,0.7044,0.7642,1.492548,1.492548,0.5313,0.6393,0.7780,0.7019,-0.0904,7.7e-05,97.3,3.763202,3.763202,3.579310,3.579310,-0.1839,1.005619e+01,1.005619e+01,,100.00,76.19,100.00,75.11
180,1.630402,1.630402,0.5018,0.8327,0.7126,0.7680,1.504997,1.504997,0.5303,0.6221,0.7829,0.6933,-0.1254,7.4e-05,96.5,3.786928,3.786928,4.706871,4.706871,0.9199,1.042874e+01,1.042874e+01,,100.00,76.91,100.00,75.69
181,1.646241,1.646241,0.4947,0.8265,0.7153,0.7669,1.558907,1.558907,0.5132,0.6257,0.7829,0.6956,-0.0873,7.2e-05,96.4,3.778023,3.778023,3.664868,3.664868,-0.1132,1.023002e+01,1.023002e+01,,100.00,75.21,100.00,72.32
182,1.726909,1.726909,0.4771,0.8290,0.6930,0.7550,1.621992,1.621992,0.4984,0.6043,0.7488,0.6688,-0.1049,7.0e-05,95.9,3.833150,3.833150,4.729600,4.729600,0.8965,1.111438e+01,1.111438e+01,,100.00,75.45,100.00,74.97
183,1.790618,1.790618,0.4630,0.8310,0.6974,0.7584,1.699424,1.699424,0.4824,0.6371,0.7537,0.6905,-0.0912,6.8e-05,95.7,3.889637,3.889637,3.769282,3.769282,-0.1204,1.321717e+01,1.321717e+01,,100.00,76.85,100.00,75.20
184,1.842025,1.842025,0.4524,0.8243,0.7098,0.7628,1.757570,1.757570,0.4697,0.6430,0.7293,0.6834,-0.0845,6.6e-05,96.7,3.916159,3.916159,4.449773,4.449773,0.5336,1.317534e+01,1.317534e+01,,100.00,74.10,100.00,73.75
185,1.908403,1.908403,0.4372,0.8273,0.6984,0.7574,1.808642,1.808642,0.4575,0.6111,0.7780,0.6845,-0.0998,6.4e-05,96.8,3.955786,3.955786,3.867276,3.867276,-0.0885,1.336567e+01,1.336567e+01,,100.00,75.44,100.00,76.70
186,1.962891,1.962891,0.4249,0.8272,0.6951,0.7554,1.946057,1.946057,0.4318,0.6185,0.7829,0.6911,-0.0168,6.2e-05,96.5,3.992545,3.992545,3.978958,3.978958,-0.0136,1.321243e+01,1.321243e+01,,100.00,75.58,100.00,78.92
187,2.069384,2.069384,0.4035,0.8231,0.7045,0.7592,1.958287,1.958287,0.4236,0.6000,0.7902,0.6821,-0.1111,6.0e-05,96.5,4.048764,4.048764,3.835484,3.835484,-0.2133,1.342580e+01,1.342580e+01,,100.00,78.19,100.00,77.57
188,2.113257,2.113257,0.3895,0.8247,0.6960,0.7549,1.978775,1.978775,0.4140,0.6165,0.8000,0.6964,-0.1345,5.9e-05,95.9,4.066640,4.066640,3.910041,3.910041,-0.1566,1.452926e+01,1.452926e+01,,100.00,75.37,100.00,73.00
189,2.157403,2.157403,0.3797,0.8216,0.7042,0.7584,2.000421,2.000421,0.4112,0.6333,0.7878,0.7022,-0.1570,5.7e-05,96.4,4.098380,4.098380,4.218269,4.218269,0.1199,1.699155e+01,1.699155e+01,,100.00,74.60,100.00,75.49
190,2.178547,2.178547,0.3762,0.8265,0.7003,0.7582,2.015211,2.015211,0.4074,0.6200,0.7878,0.6939,-0.1633,5.6e-05,96.5,4.131451,4.131451,3.908493,3.908493,-0.2230,1.774700e+01,1.774700e+01,,100.00,75.97,100.00,73.41
191,2.153943,2.153943,0.3796,0.8255,0.7071,0.7617,1.997053,1.997053,0.4112,0.6000,0.7829,0.6794,-0.1569,5.5e-05,97.1,4.097375,4.097375,3.942775,3.942775,-0.1546,1.710874e+01,1.710874e+01,,100.00,75.01,100.00,74.39
192,2.159280,2.159280,0.3783,0.8278,0.6969,0.7567,1.991709,1.991709,0.4136,0.6157,0.7659,0.6826,-0.1676,5.4e-05,96.3,4.104491,4.104491,3.937523,3.937523,-0.1670,1.556812e+01,1.556812e+01,,100.00,75.33,100.00,74.05
193,2.151166,2.151166,0.3795,0.8250,0.6957,0.7549,2.005333,2.005333,0.4061,0.6087,0.7854,0.6858,-0.1458,5.3e-05,96.6,4.133067,4.133067,4.634735,4.634735,0.5017,1.514978e+01,1.514978e+01,,100.00,75.54,100.00,71.96
194,2.174682,2.174682,0.3725,0.8297,0.7013,0.7601,2.032886,2.032886,0.3992,0.6230,0.7780,0.6920,-0.1418,5.2e-05,95.9,4.125736,4.125736,3.915147,3.915147,-0.2106,1.446868e+01,1.446868e+01,,100.00,74.39,100.00,73.39
195,2.168845,2.168845,0.3739,0.8246,0.6909,0.7519,2.053087,2.053087,0.3990,0.6427,0.7195,0.6789,-0.1158,5.2e-05,96.3,4.099451,4.099451,3.925863,3.925863,-0.1736,1.351888e+01,1.351888e+01,,100.00,73.82,100.00,75.63
196,2.206787,2.206787,0.3692,0.8311,0.6928,0.7557,2.052254,2.052254,0.3978,0.6585,0.7195,0.6876,-0.1545,5.1e-05,96.3,4.095311,4.095311,4.020764,4.020764,-0.0745,1.500078e+01,1.500078e+01,,100.00,76.94,100.00,76.59
197,2.215190,2.215190,0.3681,0.8320,0.7003,0.7605,2.065747,2.065747,0.3961,0.6152,0.7683,0.6833,-0.1494,5.1e-05,96.7,4.102668,4.102668,4.007727,4.007727,-0.0949,1.375667e+01,1.375667e+01,,100.00,78.53,100.00,77.64
198,2.205831,2.205831,0.3671,0.8338,0.7037,0.7632,2.057099,2.057099,0.3930,0.6290,0.7610,0.6887,-0.1487,5.0e-05,96.4,4.104898,4.104898,3.917722,3.917722,-0.1872,1.373896e+01,1.373896e+01,,100.00,77.63,100.00,76.73
