iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
2208,27.38,20.9263,224.9632,62.4557,0.4840,1.0e-04,,,3.5
2209,28.73,22.3135,229.2404,63.6050,0.4699,1.0e-04,,,3.5
2210,27.85,21.4502,234.4563,63.0833,0.4769,1.0e-04,26.87,0.31,3.6
2211,29.21,22.8174,233.2625,70.0721,0.4682,1.0e-04,,,3.6
2212,26.84,20.5469,229.3599,66.9429,0.4733,1.0e-04,,,3.5
2213,27.72,21.2578,234.5169,66.6719,0.4794,1.0e-04,,,3.5
2214,28.78,21.9131,211.7396,66.0850,0.4896,1.0e-04,,,3.5
2215,27.86,21.1514,234.7423,68.2552,0.4839,1.0e-04,,,3.5
2216,27.23,20.6572,227.4652,66.3151,0.4886,1.0e-04,,,3.5
2217,28.31,21.4746,240.7812,61.0450,0.4899,1.0e-04,,,3.6
2218,27.62,20.7695,232.2221,61.6484,0.4914,1.0e-04,,,3.5
2219,28.97,22.1055,214.1706,63.2284,0.4948,1.0e-04,,,3.6
2220,28.34,21.6172,201.2184,66.5600,0.4818,1.0e-04,28.54,0.45,3.5
2221,27.45,20.5640,220.4382,68.3385,0.4997,1.0e-04,,,3.5
2222,26.56,19.9634,224.1424,64.9511,0.4910,1.0e-04,,,3.5
2223,27.81,21.0771,225.4090,63.5573,0.4876,1.0e-04,,,3.5
2224,29.30,22.5527,229.1413,68.2380,0.4860,1.0e-04,,,3.6
2225,27.20,20.6548,212.4108,63.1354,0.4808,1.0e-04,,,3.6
2226,27.89,21.5474,216.0037,62.3672,0.4792,1.0e-04,,,3.6
2227,27.62,21.0713,208.9458,65.1510,0.4891,1.0e-04,,,3.6
2228,27.32,21.0312,237.4402,64.6276,0.4774,1.0e-04,,,3.6
2229,27.53,21.3682,236.7975,66.7240,0.4627,1.0e-04,,,3.6
2230,27.08,21.0186,215.1467,68.4922,0.4699,1.0e-04,25.55,0.30,3.5
2231,28.34,22.0464,237.3763,63.3275,0.4663,1.0e-04,,,3.5
2232,27.31,21.2852,202.9710,69.6250,0.4639,1.0e-04,,,3.5
2233,28.27,22.0024,221.5410,67.5450,0.4771,1.0e-04,,,6.1
2234,27.62,21.4102,238.6750,66.9688,0.4818,1.0e-04,,,3.6
2235,27.45,21.0498,220.7464,64.1354,0.4840,1.0e-04,,,3.6
2236,27.67,21.3472,257.7542,67.4323,0.4746,1.0e-04,,,3.6
2237,28.47,22.3325,194.3586,64.5600,0.4594,1.0e-04,,,3.6
2238,28.14,22.0898,237.1782,68.0250,0.4569,1.0e-04,,,3.6
2239,27.29,21.1538,231.0561,69.7865,0.4674,1.0e-04,,,3.5
2240,25.73,19.6118,255.2369,66.4290,0.4750,1.0e-04,25.62,0.30,3.5
2241,26.43,20.3027,235.3805,60.5870,0.4726,1.0e-04,,,3.5
2242,27.19,20.9697,244.1864,64.0938,0.4762,1.0e-04,,,3.6
2243,27.38,21.2056,225.9451,64.4661,0.4740,1.0e-04,,,3.5
2244,28.28,22.0454,211.5488,68.3300,0.4748,1.0e-04,,,3.5
2245,25.84,19.6875,238.3186,59.6761,0.4847,1.0e-04,,,3.5
2246,28.14,21.8838,217.0240,67.9975,0.4717,1.0e-04,,,3.6
2247,27.55,21.2393,254.0099,66.7995,0.4686,1.0e-04,,,3.6
2248,28.02,21.6953,235.0138,66.9000,0.4748,1.0e-04,,,3.6
2249,27.97,21.8252,260.4904,68.2425,0.4650,1.0e-04,,,3.6
2250,27.30,21.2261,248.0159,66.4948,0.4637,1.0e-04,25.23,0.27,3.5
2251,27.71,21.7080,265.7353,70.2969,0.4578,1.0e-04,,,3.5
2252,27.13,21.1333,249.7321,70.5729,0.4651,1.0e-04,,,3.5
2253,27.60,21.4932,207.1608,64.8229,0.4696,1.0e-04,,,3.6
2254,27.69,21.5479,210.1787,62.8073,0.4665,1.0e-04,,,3.5
2255,28.26,22.0044,219.9834,66.5250,0.4726,1.0e-04,,,3.6
2256,27.57,21.1646,233.5699,68.6562,0.4784,1.0e-04,,,3.6
2257,28.41,22.1411,247.3349,73.5500,0.4677,1.0e-04,,,3.6
2258,27.42,21.2451,249.3266,67.9896,0.4783,1.0e-04,,,3.5
2259,26.69,20.6060,242.5423,69.3804,0.4696,1.0e-04,,,3.5
2260,27.22,20.9443,250.5587,65.5443,0.4751,1.0e-04,26.15,0.32,3.5
2261,27.92,21.6333,260.7606,68.0750,0.4732,1.0e-04,,,3.6
2262,28.54,22.2793,232.6918,68.3150,0.4671,1.0e-04,,,3.6
2263,27.98,21.7046,236.1520,66.8650,0.4685,1.0e-04,,,3.6
2264,27.37,21.0752,233.0074,64.4531,0.4751,1.0e-04,,,3.5
2265,28.00,21.6323,237.9640,64.5325,0.4722,1.0e-04,,,3.5
2266,27.95,21.6294,234.0629,65.8025,0.4683,1.0e-04,,,3.5
2267,27.91,21.5576,235.9192,66.8021,0.4777,1.0e-04,,,3.6
2268,28.11,21.9355,268.2215,71.0700,0.4665,1.0e-04,,,3.6
2269,26.94,20.7607,254.6675,68.0677,0.4720,1.0e-04,,,3.5
2270,28.37,22.0435,232.6383,68.3750,0.4754,1.0e-04,25.65,0.29,3.6
2271,28.25,22.0483,253.5287,67.7475,0.4545,1.0e-04,,,3.6
2272,27.68,21.6475,259.1980,68.2682,0.4493,1.0e-04,,,3.5
2273,28.65,22.4590,227.1838,70.9700,0.4492,1.0e-04,,,3.6
2274,29.61,23.2524,266.9551,71.4423,0.4615,1.0e-04,,,3.5
2275,29.34,23.0591,234.7980,70.4375,0.4574,1.0e-04,,,3.6
2276,27.36,21.1553,228.8679,66.6224,0.4586,1.0e-04,,,3.5
2277,27.58,21.2437,251.9678,67.2578,0.4731,1.0e-04,,,3.5
2278,27.58,21.2275,237.3659,65.1693,0.4744,1.0e-04,,,3.6
2279,27.96,21.5806,230.5423,68.4675,0.4708,1.0e-04,,,3.6
2280,27.12,20.8477,280.7464,66.6641,0.4716,1.0e-04,27.31,0.33,3.5
2281,27.32,21.0498,246.8958,71.0833,0.4686,1.0e-04,,,3.5
2282,29.12,22.6387,243.5898,67.9880,0.4726,1.0e-04,,,3.6
2283,28.16,21.7593,237.3061,66.8075,0.4687,1.0e-04,,,3.6
2284,29.54,22.9575,223.1385,66.5601,0.4753,1.0e-04,,,3.6
2285,27.92,21.5718,224.9286,65.5500,0.4734,1.0e-04,,,3.6
2286,27.16,20.7939,235.1696,67.9688,0.4819,1.0e-04,,,3.6
2287,27.20,21.0762,226.3656,60.4766,0.4689,1.0e-04,,,3.6
2288,27.36,21.3291,239.4694,63.6536,0.4720,1.0e-04,,,3.5
2289,28.04,22.0767,234.0263,66.1225,0.4610,1.0e-04,,,3.6
2290,27.35,21.3032,237.3707,64.7839,0.4604,1.0e-04,24.98,0.27,3.6
2291,26.75,20.8081,228.1243,64.0353,0.4658,1.0e-04,,,3.5
2292,28.82,22.3677,238.0545,67.4575,0.4802,1.0e-04,,,3.5
2293,27.46,20.9795,228.6210,67.3151,0.4804,1.0e-04,,,3.5
2294,28.94,22.3652,247.5135,70.3269,0.4783,1.0e-04,,,3.5
2295,27.60,21.3164,243.1921,67.8880,0.4785,1.0e-04,,,3.5
2296,27.66,21.4570,235.4635,64.4948,0.4738,1.0e-04,,,3.5
2297,27.73,21.4966,226.8044,61.8542,0.4691,1.0e-04,,,3.5
2298,28.18,21.9321,223.5702,63.8050,0.4635,1.0e-04,,,3.5
2299,28.25,21.8179,238.8083,65.1600,0.4652,1.0e-04,,,3.5
2300,28.43,21.9941,219.8832,62.3475,0.4715,1.0e-04,28.30,0.37,3.5
2301,28.19,21.5601,248.0887,65.1750,0.4807,1.0e-04,,,3.5
2302,28.30,21.7656,203.2159,61.6150,0.4733,1.0e-04,,,3.5
2303,29.71,23.0381,219.9548,68.2404,0.4697,1.0e-04,,,3.5
2304,28.77,22.3159,217.5172,68.8300,0.4675,1.0e-04,,,3.5
2305,28.79,22.2300,228.8745,65.6150,0.4827,1.0e-04,,,3.5
2306,28.20,21.8335,242.1793,71.9150,0.4725,1.0e-04,,,3.5
2307,28.28,21.9111,245.2082,69.9050,0.4571,1.0e-04,,,3.5
2308,28.30,22.0640,221.5390,71.8750,0.4623,1.0e-04,,,3.5
2309,28.93,22.6343,247.3295,69.3149,0.4574,1.0e-04,,,3.5
2310,28.02,21.9526,233.4803,68.1575,0.4595,1.0e-04,25.84,0.29,3.5
2311,27.78,21.5854,217.2004,70.8646,0.4665,1.0e-04,,,3.5
2312,28.36,22.1709,244.3842,67.0050,0.4675,1.0e-04,,,3.5
2313,28.74,22.2769,223.5044,62.6775,0.4782,1.0e-04,,,3.5
2314,28.29,21.5786,235.5786,67.3850,0.4829,1.0e-04,,,3.5
2315,27.89,21.2681,244.7231,69.5182,0.4734,1.0e-04,,,3.5
2316,28.35,21.6704,213.3140,65.1925,0.4774,1.0e-04,,,3.6
2317,28.44,21.7725,252.4569,69.2600,0.4759,1.0e-04,,,3.6
2318,28.74,22.1699,229.9413,65.9250,0.4678,1.0e-04,,,3.5
2319,27.53,21.1084,242.5714,67.8411,0.4712,1.0e-04,,,3.5
2320,28.07,21.5083,232.8641,67.4550,0.4728,1.0e-04,27.31,0.36,3.5
2321,27.07,20.7129,231.2975,67.0547,0.4732,1.0e-04,,,3.5
2322,27.41,21.0459,264.0915,69.0625,0.4676,1.0e-04,,,3.5
2323,26.91,20.6782,274.8389,69.9896,0.4711,1.0e-04,,,3.5
2324,26.86,20.3936,240.9662,60.9755,0.4784,1.0e-04,,,3.5
2325,28.22,21.5044,237.1812,65.1375,0.4892,1.0e-04,,,3.5
2326,28.13,21.6260,215.3459,64.9875,0.4762,1.0e-04,,,3.5
2327,27.69,21.1924,223.6663,63.0964,0.4840,1.0e-04,,,3.5
2328,27.78,21.5068,229.6462,66.2292,0.4709,1.0e-04,,,3.5
2329,27.64,21.3027,271.5456,67.2083,0.4718,1.0e-04,,,3.5
2330,27.40,21.0444,224.4557,66.2448,0.4831,1.0e-04,26.35,0.32,3.5
2331,27.98,21.6045,256.1554,69.3475,0.4763,1.0e-04,,,3.5
2332,27.98,21.4312,236.1947,66.2350,0.4754,1.0e-04,,,3.6
2333,27.70,21.3823,238.9407,64.0807,0.4829,1.0e-04,,,3.5
2334,27.52,21.2109,235.1998,68.9297,0.4725,1.0e-04,,,3.5
2335,27.64,21.2192,241.2867,64.4766,0.4739,1.0e-04,,,3.5
2336,27.89,21.2549,230.5004,61.7474,0.4863,1.0e-04,,,3.5
2337,27.86,21.2793,210.7733,63.9922,0.4775,1.0e-04,,,3.5
2338,27.99,21.1992,248.9264,64.9625,0.4868,1.0e-04,,,3.5
2339,26.60,19.6519,237.5165,59.7962,0.4876,1.0e-04,,,3.5
2340,28.01,20.8862,229.6554,62.7600,0.4875,1.0e-04,28.46,0.45,3.5
2341,27.51,20.7598,242.0981,65.6823,0.4815,1.0e-04,,,3.5
2342,28.50,21.7334,208.5990,64.4850,0.4854,1.0e-04,,,3.5
2343,28.11,21.4609,219.4524,63.1525,0.4821,1.0e-04,,,3.5
2344,27.77,21.1060,188.9082,65.0547,0.4824,1.0e-04,,,3.5
2345,27.40,20.5991,221.4249,64.7891,0.4832,1.0e-04,,,3.5
2346,27.44,20.9590,229.3667,67.9948,0.4680,1.0e-04,,,3.5
2347,26.25,19.9932,213.0622,60.9783,0.4683,1.0e-04,,,3.5
2348,28.53,22.2710,221.4246,67.1900,0.4554,1.0e-04,,,3.5
2349,26.96,20.6533,219.7974,63.2865,0.4662,1.0e-04,,,3.5
2350,28.60,22.2407,208.2047,63.3225,0.4724,1.0e-04,27.02,0.35,3.5
2351,28.14,21.6636,242.8665,68.8275,0.4724,1.0e-04,,,3.5
2352,27.51,21.0400,208.5596,64.2422,0.4786,1.0e-04,,,3.5
2353,27.86,21.4424,218.2613,66.3203,0.4800,1.0e-04,,,3.5
2354,27.98,21.6880,219.7958,65.6925,0.4714,1.0e-04,,,3.5
2355,27.03,20.9424,234.9896,63.8568,0.4584,1.0e-04,,,3.5
2356,27.80,21.3823,244.2465,65.3255,0.4722,1.0e-04,,,3.5
2357,28.25,21.6699,219.7536,63.6950,0.4831,1.0e-04,,,3.5
2358,29.42,22.5879,202.8618,66.1875,0.4912,1.0e-04,,,3.5
2359,27.49,21.0195,258.5360,64.8568,0.4824,1.0e-04,,,3.5
2360,28.98,22.3291,215.0936,65.7909,0.4801,1.0e-04,27.53,0.37,3.5
2361,28.45,21.8701,196.0540,63.5675,0.4834,1.0e-04,,,3.5
2362,27.62,21.1377,206.6758,58.1198,0.4803,1.0e-04,,,3.5
2363,28.45,21.9658,216.3451,63.7825,0.4676,1.0e-04,,,3.6
2364,28.26,21.8613,209.9127,65.3375,0.4690,1.0e-04,,,3.5
2365,28.40,22.0908,205.5490,63.8950,0.4673,1.0e-04,,,3.5
2366,28.63,22.2300,204.0373,72.6100,0.4662,1.0e-04,,,3.5
2367,28.51,22.1802,229.6061,68.1750,0.4658,1.0e-04,,,3.5
2368,28.83,22.4009,217.2444,65.1725,0.4757,1.0e-04,,,3.6
2369,26.06,19.7842,208.2453,62.6685,0.4781,1.0e-04,,,3.5
2370,26.63,20.4302,213.7110,61.2826,0.4674,1.0e-04,26.61,0.33,3.5
2371,27.12,20.9204,210.1666,60.8203,0.4681,1.0e-04,,,3.5
2372,28.08,21.6411,232.2146,66.3925,0.4720,1.0e-04,,,3.5
2373,28.14,21.9614,227.8433,64.3225,0.4620,1.0e-04,,,3.6
2374,27.36,21.0859,226.3057,64.7682,0.4668,1.0e-04,,,3.5
2375,28.67,22.3242,228.9497,63.1900,0.4720,1.0e-04,,,3.5
2376,27.39,21.0591,221.5035,65.3281,0.4717,1.0e-04,,,3.5
2377,25.82,19.4429,194.6206,59.9858,0.4855,1.0e-04,,,3.5
2378,27.98,21.3232,218.7072,61.1325,0.4807,1.0e-04,,,3.6
2379,28.19,21.4609,212.7768,63.2950,0.4815,1.0e-04,,,3.6
2380,27.85,21.2407,208.2194,62.5885,0.4805,1.0e-04,27.61,0.38,3.5
2381,27.74,21.1484,201.9676,63.8359,0.4802,1.0e-04,,,3.5
2382,29.01,22.2954,171.0781,66.2933,0.4861,1.0e-04,,,3.6
2383,28.87,22.1206,230.4255,69.8750,0.4748,1.0e-04,,,3.5
2384,27.92,21.2832,230.9637,62.1075,0.4778,1.0e-04,,,3.6
2385,27.45,20.8872,208.8706,67.7969,0.4904,1.0e-04,,,3.5
2386,26.99,20.4858,220.5631,64.3984,0.4843,1.0e-04,,,3.5
2387,28.00,21.4409,208.2329,67.4275,0.4824,1.0e-04,,,3.5
2388,29.02,22.3325,217.5346,67.7885,0.4783,1.0e-04,,,3.6
2389,27.82,21.2559,226.3887,63.4245,0.4721,1.0e-04,,,3.5
2390,28.69,22.0049,210.7985,66.2525,0.4735,1.0e-04,27.28,0.35,3.5
2391,27.47,21.0903,215.9838,66.4583,0.4795,1.0e-04,,,3.5
2392,27.50,20.9814,203.3682,60.4141,0.4756,1.0e-04,,,3.5
2393,28.35,21.7139,202.5495,67.1225,0.4804,1.0e-04,,,3.6
2394,27.58,21.0195,240.9089,65.9375,0.4787,1.0e-04,,,3.6
2395,26.94,20.6655,197.3138,60.9271,0.4714,1.0e-04,,,3.5
2396,28.85,22.6753,197.3554,62.0725,0.4565,1.0e-04,,,3.6
2397,28.38,22.0850,198.5257,60.9450,0.4571,1.0e-04,,,3.5
2398,27.87,21.7974,201.6991,64.9531,0.4586,1.0e-04,,,3.5
2399,27.88,21.7314,228.4608,67.5339,0.4589,1.0e-04,,,3.6
2400,27.34,21.2529,226.1855,70.0365,0.4678,1.0e-04,26.29,0.29,3.5
2401,27.93,21.7715,222.6797,63.5500,0.4510,1.0e-04,,,3.5
2402,28.53,22.2661,224.5948,65.7650,0.4580,1.0e-04,,,3.6
2403,27.39,21.4185,236.1813,65.6693,0.4600,1.0e-04,,,3.6
2404,27.22,21.1167,226.0778,62.9323,0.4599,1.0e-04,,,3.5
2405,27.68,21.6006,222.5336,66.5156,0.4672,1.0e-04,,,3.5
2406,28.96,22.3877,229.9544,65.4639,0.4765,1.0e-04,,,3.7
2407,28.32,21.7090,207.9589,63.8350,0.4767,1.0e-04,,,3.7
2408,27.95,21.4458,249.2166,62.0350,0.4697,1.0e-04,,,3.7
2409,28.24,21.6533,213.6674,66.2650,0.4771,1.0e-04,,,3.7
2410,28.27,21.6680,195.0988,61.7375,0.4822,1.0e-04,28.30,0.42,3.5
2411,28.59,21.8242,224.3560,65.8500,0.4744,1.0e-04,,,3.6
2412,29.10,22.2520,224.2300,62.4928,0.4779,1.0e-04,,,3.6
2413,27.42,20.9932,191.9140,62.7083,0.4787,1.0e-04,,,3.5
2414,27.74,21.2827,220.1899,67.2578,0.4799,1.0e-04,,,3.5
2415,27.87,21.6431,227.0436,66.8698,0.4609,1.0e-04,,,3.5
2416,28.63,22.1299,218.1313,68.4300,0.4730,1.0e-04,,,3.5
2417,27.17,20.6768,241.0397,64.0625,0.4727,1.0e-04,,,3.5
2418,29.15,22.4341,212.1080,66.8990,0.4707,1.0e-04,,,3.5
2419,28.50,21.6787,218.8658,68.7350,0.4822,1.0e-04,,,3.5
2420,26.68,20.1548,226.1120,63.4755,0.4798,1.0e-04,28.91,0.43,3.5
2421,27.96,21.0977,241.2404,63.4575,0.4834,1.0e-04,,,3.5
2422,26.88,20.4829,224.7230,62.6766,0.4731,1.0e-04,,,3.5
2423,26.45,20.0742,215.9217,67.0489,0.4802,1.0e-04,,,3.5
2424,28.33,21.6646,230.8994,69.5750,0.4749,1.0e-04,,,3.5
2425,28.13,21.6963,237.8027,65.9000,0.4667,1.0e-04,,,3.5
2426,28.26,21.8091,230.8226,67.5025,0.4726,1.0e-04,,,3.5
2427,28.53,22.2524,230.4794,70.4250,0.4657,1.0e-04,,,3.6
2428,28.66,22.0947,248.7828,68.9175,0.4793,1.0e-04,,,3.5
2429,28.72,22.0986,215.8615,66.1275,0.4814,1.0e-04,,,3.5
2430,27.99,21.6636,245.8361,70.2150,0.4653,1.0e-04,26.76,0.33,3.6
2431,26.21,19.9668,245.5725,62.3886,0.4737,1.0e-04,,,3.5
2432,29.23,22.6821,225.3984,66.5986,0.4771,1.0e-04,,,3.6
2433,26.72,20.3052,240.9795,64.0190,0.4777,1.0e-04,,,3.5
2434,28.74,22.0776,227.5323,66.7975,0.4862,1.0e-04,,,3.5
2435,28.30,21.9653,203.8017,65.8700,0.4758,1.0e-04,,,3.6
2436,26.12,19.8843,196.6645,59.0978,0.4707,1.0e-04,,,3.6
2437,28.22,21.9824,192.8908,66.3675,0.4675,1.0e-04,,,3.6
2438,29.59,23.1416,215.9689,65.0385,0.4641,1.0e-04,,,3.6
2439,28.54,22.1494,235.0544,67.6700,0.4624,1.0e-04,,,3.5
2440,27.60,21.5718,242.9959,68.3203,0.4563,1.0e-04,26.71,0.31,3.5
2441,28.31,21.8901,221.3775,65.0350,0.4717,1.0e-04,,,3.5
2442,28.03,21.4595,226.5298,65.5125,0.4846,1.0e-04,,,3.6
2443,28.45,21.9053,260.0910,70.2000,0.4779,1.0e-04,,,3.6
2444,28.44,21.7334,244.6810,73.2200,0.4928,1.0e-04,,,3.6
2445,27.96,21.2358,230.6707,70.7900,0.4874,1.0e-04,,,3.5
2446,28.73,22.1631,231.2721,64.7450,0.4789,1.0e-04,,,3.6
2447,28.34,21.7207,256.1875,66.3400,0.4796,1.0e-04,,,3.6
2448,27.46,21.1113,221.3602,63.1823,0.4784,1.0e-04,,,3.6
2449,27.72,21.2148,214.6609,66.6849,0.4789,1.0e-04,,,3.6
2450,27.48,21.2686,206.2259,60.9818,0.4752,1.0e-04,26.10,0.30,3.6
2451,29.38,22.9819,231.3267,69.1635,0.4656,1.0e-04,,,3.6
2452,27.48,21.2017,220.3573,62.0677,0.4731,1.0e-04,,,3.5
2453,27.00,20.8252,231.5669,66.4740,0.4615,1.0e-04,,,3.5
2454,26.58,20.6577,224.5994,64.3342,0.4515,1.0e-04,,,3.5
2455,27.91,21.7769,238.8451,71.4775,0.4686,1.0e-04,,,3.6
2456,28.08,21.6309,233.0179,71.2200,0.4756,1.0e-04,,,3.5
2457,28.73,22.2036,226.2127,66.7650,0.4759,1.0e-04,,,3.6
2458,27.62,21.2217,216.0730,63.2109,0.4710,1.0e-04,,,3.5
2459,28.08,21.3994,224.1009,67.3250,0.4778,1.0e-04,,,3.5
2460,26.73,20.3413,232.5209,64.4674,0.4741,1.0e-04,27.49,0.35,3.5
2461,27.12,20.8076,227.3640,63.6615,0.4739,1.0e-04,,,3.5
2462,27.56,20.8818,240.4071,66.3203,0.4837,1.0e-04,,,3.5
2463,29.65,22.9712,233.4847,67.7524,0.4736,1.0e-04,,,3.6
2464,27.47,20.8267,268.1799,66.8307,0.4775,1.0e-04,,,3.5
2465,29.32,22.7192,263.5097,66.9135,0.4741,1.0e-04,,,3.5
2466,28.02,21.7173,240.1301,71.3750,0.4771,1.0e-04,,,3.6
2467,27.97,21.6489,236.4173,71.3425,0.4749,1.0e-04,,,3.5
2468,28.30,21.8296,246.3178,69.4300,0.4788,1.0e-04,,,3.5
2469,28.43,21.7402,240.6698,65.4800,0.4898,1.0e-04,,,3.5
2470,28.08,21.3149,260.2155,63.2875,0.4893,1.0e-04,28.55,0.43,3.5
2471,28.00,21.1460,214.0592,59.8625,0.4953,1.0e-04,,,3.5
2472,28.01,21.2217,220.8419,62.6600,0.4873,1.0e-04,,,3.6
2473,27.33,20.9517,209.6812,65.4896,0.4811,1.0e-04,,,3.6
2474,27.21,20.6558,216.7794,63.4818,0.4817,1.0e-04,,,3.6
2475,27.55,21.2959,209.1225,60.2891,0.4742,1.0e-04,,,3.6
2476,28.59,22.2363,218.7332,63.1400,0.4718,1.0e-04,,,3.5
2477,27.07,20.8931,216.6283,64.1849,0.4603,1.0e-04,,,3.6
2478,26.88,20.8779,236.8044,62.9783,0.4641,1.0e-04,,,3.5
2479,26.09,20.1001,248.0810,65.3505,0.4681,1.0e-04,,,3.5
2480,27.63,21.2705,200.7277,62.7474,0.4718,1.0e-04,27.04,0.33,3.5
2481,27.45,21.1738,258.1651,67.3646,0.4694,1.0e-04,,,3.6
2482,27.88,21.3862,228.4047,61.9870,0.4831,1.0e-04,,,3.5
2483,28.53,21.9468,224.0260,66.9600,0.4801,1.0e-04,,,3.5
2484,27.53,21.3330,220.8903,69.5469,0.4618,1.0e-04,,,3.5
2485,30.05,23.4893,219.6004,68.7523,0.4698,1.0e-04,,,3.6
2486,26.88,20.7197,225.1917,66.7772,0.4748,1.0e-04,,,3.5
2487,26.53,20.3911,268.2241,66.0734,0.4673,1.0e-04,,,3.5
2488,27.53,21.2446,239.6565,65.6146,0.4700,1.0e-04,,,3.5
2489,28.19,21.7700,260.4947,68.8650,0.4799,1.0e-04,,,3.5
2490,27.79,21.2451,207.4512,66.4792,0.4854,1.0e-04,28.66,0.41,6.2
2491,26.46,19.9990,247.0395,62.0897,0.4811,1.0e-04,,,3.5
2492,28.31,21.6616,221.4097,60.4300,0.4806,1.0e-04,,,3.6
2493,27.82,21.2642,234.0510,66.3568,0.4809,1.0e-04,,,3.5
2494,28.45,21.9141,214.3354,64.5075,0.4848,1.0e-04,,,3.5
2495,27.80,21.4351,236.4653,66.8438,0.4738,1.0e-04,,,3.5
2496,27.66,21.4248,251.0160,68.3438,0.4655,1.0e-04,,,3.5
2497,28.93,22.6011,246.4510,66.4111,0.4764,1.0e-04,,,3.6
2498,27.32,21.0986,247.5492,65.9714,0.4685,1.0e-04,,,3.5
2499,27.27,21.0225,265.6271,69.1667,0.4650,1.0e-04,,,3.5
2500,28.73,22.3115,210.5500,67.1275,0.4685,1.0e-04,27.54,0.36,3.5
2501,28.79,22.2373,236.6741,68.8250,0.4665,1.0e-04,,,3.6
2502,27.44,21.2520,252.6995,65.3229,0.4567,1.0e-04,,,3.6
2503,28.69,22.1597,238.7287,70.2500,0.4695,1.0e-04,,,3.5
2504,28.79,22.5107,257.5830,71.2750,0.4668,1.0e-04,,,3.5
2505,28.19,21.7871,233.4056,63.5750,0.4701,1.0e-04,,,3.6
2506,28.75,22.4570,209.5216,70.2700,0.4661,1.0e-04,,,3.5
2507,27.57,21.2192,250.2238,66.9349,0.4755,1.0e-04,,,3.5
2508,27.99,21.6709,215.8900,63.4600,0.4711,1.0e-04,,,3.6
2509,27.52,21.2744,194.4407,62.4245,0.4705,1.0e-04,,,3.6
2510,28.40,22.0474,245.5623,67.4400,0.4660,1.0e-04,26.62,0.35,3.6
2511,28.56,22.1084,236.0163,64.9750,0.4686,1.0e-04,,,3.5
2512,28.25,21.8374,246.8526,67.8525,0.4702,1.0e-04,,,3.5
2513,27.90,21.4136,230.7450,67.0700,0.4897,1.0e-04,,,3.6
2514,28.35,21.9229,232.3154,68.0900,0.4687,1.0e-04,,,3.6
2515,27.12,20.9033,233.1151,65.6172,0.4674,1.0e-04,,,3.5
2516,28.07,21.9507,246.4044,74.6125,0.4611,1.0e-04,,,3.6
2517,28.79,22.6846,256.4542,70.6100,0.4465,1.0e-04,,,3.5
2518,26.41,20.6318,272.8838,64.5924,0.4534,1.0e-04,,,3.5
2519,27.43,21.3848,230.2703,65.4635,0.4647,1.0e-04,,,3.5
2520,28.25,21.9492,233.1584,65.2025,0.4721,1.0e-04,28.12,0.35,3.6
2521,28.65,22.1885,234.0209,67.4000,0.4667,1.0e-04,,,3.5
2522,28.99,22.4897,243.0464,69.3750,0.4650,1.0e-04,,,3.6
2523,28.60,22.1943,250.1752,66.0750,0.4686,1.0e-04,,,3.6
2524,28.19,21.9810,229.6189,69.2525,0.4667,1.0e-04,,,3.6
2525,29.10,22.6602,274.7016,70.9567,0.4654,1.0e-04,,,3.6
2526,28.76,22.4521,233.7024,65.9675,0.4624,1.0e-04,,,3.5
2527,27.20,21.0425,236.7370,68.2995,0.4677,1.0e-04,,,3.5
2528,27.65,21.5430,227.8150,67.5000,0.4601,1.0e-04,,,6.3
2529,27.58,21.5229,267.8903,64.7057,0.4504,1.0e-04,,,3.5
2530,28.38,21.9175,243.8486,61.2450,0.4734,1.0e-04,28.04,0.39,3.6
2531,29.19,22.4038,234.6640,65.3702,0.4789,1.0e-04,,,3.6
2532,28.17,21.6646,222.9275,64.5175,0.4866,1.0e-04,,,3.6
2533,27.75,21.3711,226.1211,67.1380,0.4740,1.0e-04,,,3.5
2534,28.27,21.7119,225.2117,66.9475,0.4797,1.0e-04,,,3.6
2535,28.09,21.9409,244.5278,68.6975,0.4621,1.0e-04,,,3.5
2536,27.05,20.7612,213.7317,65.0391,0.4771,1.0e-04,,,3.5
2537,27.78,21.1958,271.9802,68.1224,0.4822,1.0e-04,,,3.5
2538,28.31,21.8145,220.7083,62.7625,0.4716,1.0e-04,,,3.6
2539,28.89,22.3726,253.8457,70.0500,0.4734,1.0e-04,,,3.5
2540,29.06,22.5688,221.8907,68.8798,0.4746,1.0e-04,27.80,0.37,3.5
2541,29.04,22.4004,223.7002,69.7019,0.4860,1.0e-04,,,3.5
2542,28.77,22.1558,249.2595,67.6025,0.4738,1.0e-04,,,3.5
2543,26.72,20.5571,279.6878,67.4918,0.4726,1.0e-04,,,3.5
2544,26.53,20.3804,236.7111,62.1821,0.4763,1.0e-04,,,3.5
2545,28.74,22.2852,232.9641,68.8950,0.4681,1.0e-04,,,3.6
2546,28.14,21.7529,233.6549,65.1050,0.4731,1.0e-04,,,3.6
2547,27.74,21.5522,234.6699,71.1667,0.4743,1.0e-04,,,3.5
2548,28.13,21.8960,271.4571,70.9050,0.4664,1.0e-04,,,3.5
2549,28.00,21.6226,238.2245,68.9475,0.4745,1.0e-04,,,3.5
2550,27.24,21.0933,282.6250,71.7188,0.4627,1.0e-04,27.22,0.33,3.5
