iteration,mean_survival,mean_return,loss,mean_value,entropy,lr,eval_survival,jump_ratio,time_s
735,13.04,10.1152,12.0912,13.6044,0.6430,7.1e-05,,,6.7
736,12.70,9.7988,12.0813,13.3379,0.6525,7.0e-05,,,6.6
737,13.01,9.9238,11.5818,13.2102,0.6565,7.0e-05,,,6.6
738,12.04,9.0566,11.9486,13.3210,0.6527,7.0e-05,,,6.6
739,12.87,9.8945,10.9248,13.1587,0.6412,7.0e-05,,,6.7
740,13.23,10.2305,11.7146,13.3473,0.6460,7.0e-05,12.64,0.66,6.7
741,11.74,8.8301,11.2249,13.0727,0.6530,7.0e-05,,,6.6
742,12.71,9.7832,11.3041,13.0805,0.6458,7.0e-05,,,6.7
743,12.35,9.4629,11.0945,13.0366,0.6236,7.0e-05,,,6.6
744,12.41,9.5801,11.6135,13.2700,0.6292,7.0e-05,,,6.6
745,11.86,8.9043,11.9591,13.3454,0.6323,7.0e-05,,,6.6
746,11.62,8.6465,11.2317,13.0376,0.6351,7.0e-05,,,6.6
747,13.82,10.7305,12.0427,13.2683,0.6214,7.0e-05,,,6.7
748,13.21,10.1406,12.4505,13.2870,0.6055,7.0e-05,,,6.7
749,12.02,9.1543,12.5132,13.4023,0.6214,7.0e-05,,,6.6
750,12.93,9.9531,11.5269,13.2734,0.6345,6.9e-05,12.60,0.77,6.6
751,12.88,9.8750,12.2488,13.3755,0.6302,6.9e-05,,,6.7
752,12.25,9.2969,11.4876,13.4395,0.6340,6.9e-05,,,6.7
753,12.53,9.5898,11.3799,13.2013,0.6458,6.9e-05,,,6.6
754,12.67,9.6855,12.0523,13.3330,0.6385,6.9e-05,,,6.6
755,12.90,9.9551,11.6136,13.0005,0.6256,6.9e-05,,,6.6
756,12.73,9.7227,11.8314,13.2564,0.5899,6.9e-05,,,6.6
757,11.82,8.9766,12.1436,13.3400,0.6051,6.9e-05,,,6.6
758,12.13,9.1758,11.1646,13.1056,0.5867,6.9e-05,,,6.6
759,11.89,8.9395,10.9188,12.9830,0.5869,6.9e-05,,,6.6
760,12.94,9.9453,11.4830,13.0235,0.6002,6.9e-05,12.54,0.81,6.6
761,12.92,9.8750,12.4985,13.4073,0.5971,6.9e-05,,,6.6
762,12.05,9.1523,11.1322,13.2528,0.6219,6.9e-05,,,6.6
763,12.84,9.8066,11.5982,13.3184,0.6268,6.9e-05,,,6.6
764,12.55,9.5898,12.0000,13.1425,0.6467,6.8e-05,,,6.6
765,12.32,9.2910,11.5984,13.2769,0.6329,6.8e-05,,,6.6
766,13.39,10.3105,11.1545,13.0925,0.6139,6.8e-05,,,6.6
767,11.70,8.7910,11.1654,13.1668,0.6232,6.8e-05,,,6.6
768,13.10,10.0801,12.2903,13.0452,0.6406,6.8e-05,,,6.6
769,12.34,9.3848,11.8895,13.1998,0.6333,6.8e-05,,,6.6
770,12.69,9.7109,11.6194,13.2075,0.6015,6.8e-05,12.47,0.87,6.6
771,12.53,9.5820,11.1937,13.4580,0.6176,6.8e-05,,,6.6
772,12.79,9.7559,11.8312,13.1106,0.6277,6.8e-05,,,6.6
773,13.04,10.0566,11.5235,13.3095,0.6197,6.8e-05,,,6.6
774,12.95,10.0039,10.6918,13.0722,0.6491,6.8e-05,,,6.6
775,12.54,9.5234,11.6841,13.3135,0.6394,6.8e-05,,,6.6
776,13.13,10.1621,11.4345,13.2704,0.6481,6.8e-05,,,6.6
777,12.78,9.6816,11.6469,13.1905,0.6415,6.7e-05,,,6.6
778,11.95,9.1250,11.5631,13.0604,0.6342,6.7e-05,,,6.6
779,12.40,9.4785,11.5053,13.0810,0.6420,6.7e-05,,,6.6
780,12.62,9.6562,11.8091,13.3293,0.6365,6.7e-05,12.64,0.80,6.7
781,12.02,9.0059,11.2086,13.0387,0.6162,6.7e-05,,,6.6
782,12.56,9.5762,11.9848,13.2814,0.6107,6.7e-05,,,6.6
783,12.06,9.2246,11.5256,13.3053,0.6077,6.7e-05,,,6.6
784,12.86,9.9238,11.3519,13.4211,0.5821,6.7e-05,,,6.6
785,13.23,10.1543,11.1757,12.9607,0.5956,6.7e-05,,,6.6
786,12.14,9.2109,11.6724,13.0832,0.6166,6.7e-05,,,6.6
787,11.86,8.8965,11.2030,13.1170,0.6130,6.7e-05,,,6.6
788,12.14,9.1953,11.1874,12.9580,0.6100,6.7e-05,,,6.6
789,11.97,9.0195,12.1183,12.9811,0.6072,6.7e-05,,,6.6
790,12.24,9.2773,12.0711,13.1849,0.6236,6.7e-05,12.61,0.74,6.6
791,12.05,9.1328,11.7259,13.1807,0.6263,6.6e-05,,,6.6
792,12.97,10.0078,11.8296,13.3452,0.5957,6.6e-05,,,6.6
793,12.04,9.2090,11.2814,13.1572,0.6086,6.6e-05,,,6.6
794,12.24,9.3145,11.6447,13.3295,0.6187,6.6e-05,,,6.6
795,12.29,9.3145,12.1080,13.1654,0.6338,6.6e-05,,,6.6
796,11.96,9.0527,11.7768,13.3454,0.6228,6.6e-05,,,6.6
797,11.75,8.7910,11.1339,13.1098,0.6262,6.6e-05,,,6.6
798,12.52,9.5176,11.4888,13.1196,0.6074,6.6e-05,,,6.6
799,12.85,9.8652,11.3341,13.0831,0.6059,6.6e-05,,,6.6
800,12.40,9.4141,11.2609,13.1537,0.5880,6.6e-05,12.45,0.87,6.6
801,12.13,9.2109,10.9747,12.9640,0.6074,6.6e-05,,,6.6
802,12.47,9.5352,11.1868,13.0156,0.6212,6.6e-05,,,6.6
803,12.34,9.3770,10.9122,13.0553,0.6359,6.6e-05,,,6.6
804,12.77,9.7773,11.9735,13.1739,0.6426,6.6e-05,,,6.6
805,11.96,9.0586,11.9259,13.2676,0.6449,6.5e-05,,,6.6
806,12.99,10.1250,12.2568,13.3412,0.6397,6.5e-05,,,6.6
807,11.60,8.6816,11.0587,13.2466,0.6130,6.5e-05,,,6.6
808,12.77,9.7070,11.8125,13.1117,0.6138,6.5e-05,,,6.6
809,11.73,8.7832,11.2628,13.0057,0.6267,6.5e-05,,,6.6
810,12.73,9.7715,11.4544,13.1555,0.6394,6.5e-05,12.55,0.64,6.6
811,12.41,9.4492,11.7722,12.9855,0.6495,6.5e-05,,,6.6
812,13.12,10.2109,12.1405,13.2775,0.6505,6.5e-05,,,6.6
813,12.70,9.6348,11.0308,13.1146,0.6439,6.5e-05,,,6.6
814,12.77,9.8555,11.6603,13.3006,0.6353,6.5e-05,,,6.7
815,12.95,9.9512,11.8079,13.2366,0.6335,6.5e-05,,,6.6
816,12.58,9.5371,11.1425,13.2091,0.6137,6.5e-05,,,6.6
817,13.07,10.0391,10.5836,13.0663,0.6049,6.5e-05,,,6.7
818,11.96,9.0488,11.3514,13.2584,0.5838,6.4e-05,,,6.6
819,11.75,8.8008,10.9544,12.9366,0.5999,6.4e-05,,,6.6
820,12.55,9.6289,11.2457,12.8824,0.6243,6.4e-05,12.67,0.76,6.6
821,12.95,9.9648,11.8359,13.1761,0.6311,6.4e-05,,,6.6
822,11.98,9.1270,12.1264,13.0441,0.6344,6.4e-05,,,6.6
823,11.33,8.4688,10.2121,12.9488,0.6218,6.4e-05,,,6.6
824,13.67,10.6484,11.6756,13.4232,0.6155,6.4e-05,,,6.6
825,13.26,10.1582,11.7287,13.2543,0.6256,6.4e-05,,,6.6
826,13.17,10.1113,11.5981,13.1342,0.6255,6.4e-05,,,6.6
827,13.17,10.1133,11.0380,13.1554,0.6188,6.4e-05,,,6.6
828,12.59,9.5801,11.6007,13.1814,0.6195,6.4e-05,,,6.6
829,13.57,10.5215,12.2563,13.3852,0.6205,6.4e-05,,,6.6
830,12.09,9.1699,11.2229,13.3661,0.5767,6.4e-05,12.30,0.90,6.6
831,11.87,8.9473,11.9697,13.0799,0.5882,6.3e-05,,,6.6
832,12.94,9.8789,11.5061,13.1121,0.6198,6.3e-05,,,6.6
833,13.13,10.0859,11.1681,13.1573,0.6138,6.3e-05,,,6.7
